nit,razon_social,supervisor,region,departamento_domicilio,ciudad_domicilio,ciiu,macrosector,ingresos_operacionales,ganancia_perdida,total_activos,total_pasivos,total_patrimonio,ano_de_corte,total_impuestos
901041808,COMERCIALIZADORA JMGS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1011,MANUFACTURA,0.03,0,0.01,0.01,0.01,2022,42415171.254237995
901042849,DUFRY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,0.16,-0.02,0.2,0.41,-0.21,2022,42415171.254237995
901043903,GOWAN COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4669,COMERCIO,0.03,0,0.04,0.04,0,2022,12390714.682238001
901044082,ANSELL COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4669,COMERCIO,0.06,-0,0.05,0.04,0.01,2022,42415171.254237995
901044257,PROMOCIONALES DE OCCIDENTE SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4723,COMERCIO,0.02,0,0.02,0,0.02,2022,42415171.254237995
901044272,H2O COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO -CUNDINAMARCA,1104,MANUFACTURA,0.05,0,0.02,0.01,0.01,2022,42415171.254237995
901044779,ANNMICHELL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,1410,MANUFACTURA,0.02,0,0.02,0.01,0,2022,25103649.530394003
901046830,OPP FILM COLOMBIA S.A.S.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,GALAPA-ATLANTICO,2221,MANUFACTURA,0.41,0.06,0.83,0.67,0.15,2022,23391888.622931004
901049920,IMMUNOTEC COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,0.02,0,0.02,0.02,0,2022,42415171.254237995
901049966,CENTRO HOSPITALARIO REGIONAL SANTA MONICA SAS,SUPERSALUD,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,8610,SERVICIOS,0.02,0,0.01,0.01,0,2022,23391888.622931004
901050298,PROTECCION DE INFRAESTRUCTURA COLOMBIA PROTINCO LTDA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,8010,SERVICIOS,0.04,0,0.01,0.01,0,2022,25103649.530394003
901050360,PROTECNO SRL SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7490,SERVICIOS,0.08,0.02,0.03,0.01,0.02,2022,42415171.254237995
901052302,SUPERMERCADO JM,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,LOS PATIOS-NORTE DE SANTANDER,4711,COMERCIO,0.06,0,0.01,0.01,0.01,2022,1985692.4276839998
901053266,MOTO FACTOTY SAS,SUPERSOCIEDADES,Otros,PUTUMAYO,PUERTO ASIS-PUTUMAYO,4541,COMERCIO,0.02,0,0.01,0,0,2022,3869748.225561001
901053343,C.I. OROMETRO S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4662,COMERCIO,0.16,0,0.02,0.01,0.01,2022,12390714.682238001
901054548,JEGO CHEMICAL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,4644,COMERCIO,0.03,0,0.03,0.01,0.01,2022,1985692.4276840002
901056810,GMJ HOGAR SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4755,COMERCIO,0.03,0,0.02,0.01,0.01,2022,12390714.682238001
901056917,ANDINO CHEMICAL COLOMBIA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4664,COMERCIO,0.12,0,0.05,0.04,0,2022,23391888.622931
901060053,CLÍNICA SANTA MÓNICA DE BOGOTÁ SAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8610,SERVICIOS,0.04,-0.01,0.04,0.06,-0.02,2022,42415171.254237995
901060667,AGUACATES FLOREZ SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,121,AGROPECUARIO,0.02,0,0.02,0.02,0,2022,12390714.682238001
901061110,BIO CONCENTRADOS SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,1090,MANUFACTURA,0.11,-0,0.02,0.02,0,2022,1985692.4276839998
901061393,MADHOS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4645,COMERCIO,0.02,0,0.03,0.01,0.02,2022,25103649.530394
901061961,SEVEN SEAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,0.16,0.01,0.03,0.02,0.01,2022,42415171.254237995
901062604,DISTRIAGROS SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,PAIPA-BOYACA,4664,COMERCIO,0.03,0,0.01,0.01,0,2022,1985692.427684
901063998,CEIBA MOTOR SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,4511,COMERCIO,0.05,0,0.01,0.01,0.01,2022,3307741.356668
901064892,MI CULTIVO GROUP SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,SAMACA-BOYACA,4664,COMERCIO,0.05,0,0.02,0.02,0,2022,1985692.427684
901065185,INVERSIONES YODA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4791,COMERCIO,0.02,-0.01,0,0.02,-0.02,2022,42415171.254237995
901065873,PLUS + ENERGY S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,0.19,0,0.08,0.04,0.04,2022,42415171.254237995
901066585,FERRECAMPO SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4759,COMERCIO,0.02,0,0,0,0,2022,1985692.427684
901066786,DECEUNINCK SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,TURBACO-BOLIVAR,2229,MANUFACTURA,0.06,-0.01,0.1,0.09,0.01,2022,23391888.622931004
901067319,PERFORMANCE SPECIALTY PRODUCTS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4669,COMERCIO,0.09,0.01,0.08,0.04,0.04,2022,42415171.254237995
901067406,BUDDI LIMITED SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6209,SERVICIOS,0.04,-0.01,0.02,0.02,0,2022,42415171.254237995
901067786,GESTION Y OPERACION DE LA COSTA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,7490,SERVICIOS,0.2,0.01,0.05,0.03,0.02,2022,23391888.622931
901069185,MACARENA & CO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7310,SERVICIOS,0.02,0,0.01,0.01,0,2022,42415171.254237995
901069939,"2,72 SAS",SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7490,SERVICIOS,0.02,0.02,0.1,0,0.1,2022,12390714.682238001
901070674,HEXING ELECTRICAL CO LTD SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2651,MANUFACTURA,0.04,-0,0.02,0.02,-0,2022,12390714.682238001
901071075,AGROSTIHL DEL NORTE DE SANTANDER - LUBRICANTES DEL NORTE DE SANTANDER SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,4653,COMERCIO,0.02,0,0,0,0,2022,1985692.4276840002
901071157,CINTEGRATIVA GROPECUARIA SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,145,AGROPECUARIO,0.14,0,0.04,0.03,0.01,2022,3307741.3566680006
901071682,ABT COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7020,SERVICIOS,0.03,0,0,0,0,2022,42415171.254237995
901073302,DISALCAR SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4530,COMERCIO,0.02,-0,0.01,0.01,0,2022,23391888.622931004
901073420,ALIBI FILMS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5911,SERVICIOS,0.03,0.01,0.04,0.02,0.02,2022,42415171.254237995
901073424,REDES TRANSACCIONALES BETRED SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,6190,SERVICIOS,0.02,0,0,0,0,2022,3869748.225561001
901073738,BRUJAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6494,SERVICIOS,0.02,0.02,0.06,0,0.06,2022,42415171.254237995
901073970,ACTIVOS CAPITAL S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,0.03,0.01,0.24,0.07,0.17,2022,42415171.254237995
901074674,FERRETERIA EL CACHA 1 S.A.S,SUPERSOCIEDADES,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,4752,COMERCIO,0.02,0,0.01,0,0.01,2022,23391888.622931
901075184,HL OPERADORES SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4731,COMERCIO,0.03,0,0.01,0.01,0,2022,23391888.622931
901076394,NEOINVERCALO S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4731,COMERCIO,0.04,0,0.01,0.01,0,2022,12390714.682238001
901076771,GLOBALIZATION PARTNERS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7020,SERVICIOS,0.06,0,0.01,0.01,0,2022,42415171.254237995
901078063,CPL AROMAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,2029,MANUFACTURA,0.04,0,0.04,0.01,0.03,2022,42415171.254237995
901079460,ZONA FRANCA CENTRAL CERVECERA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SESQUILE-CUNDINAMARCA,1103,MANUFACTURA,0.48,-0.02,1.14,0.19,0.95,2022,42415171.254237995
901079978,DISTRIBUIDORA SU ECONOMIA SAS,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,LA UNION-NARIÑO,4711,COMERCIO,0.03,0,0.01,0,0,2022,25103649.530394
901081281,URGETRAUMA SAN FERNANDO S.A.S.,SUPERSALUD,Costa Pacífica,VALLE,CALI-VALLE,8610,SERVICIOS,0.02,0,0.01,0,0.01,2022,25103649.530394003
901081311,PUNTOS COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,8299,SERVICIOS,0.32,0,0.23,0.21,0.02,2022,12390714.682238001
901082117,COMPAGNIE D'OPERATIONS PETROLIERES SCHLUMBERGER SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,910,MINERO,0.14,0.04,0.1,0.03,0.07,2022,42415171.254237995
901082765,ALMIN S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4669,COMERCIO,0.02,0,0,0,0,2022,12390714.682238001
901083114,PROMOTORA CERRO AZUL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,0.02,0,0.1,0,0.1,2022,12390714.682238001
901084385,INVERSIONES UBUNTU SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,0.08,0.04,0.15,0.02,0.13,2022,42415171.254237995
901085013,IBEROAMERICANA DE HIDROCARBUROS ENERGY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,610,MINERO,0.12,0.03,0.29,0.12,0.16,2022,42415171.254237995
901085146,HOLDING DEL CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,6613,SERVICIOS,0.04,0.04,0.68,0.01,0.68,2022,23391888.622931
901085352,INSTITUTO MÉDICO DE ALTA TECNOLOGÍA S.A.S.,SUPERSALUD,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,8610,SERVICIOS,0.13,0.02,0.15,0.11,0.04,2022,23391888.622931004
901085835,SINEA ZONA FRANCA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,2229,MANUFACTURA,0.12,-0,0.18,0.17,0.01,2022,42415171.254237995
901086046,AMORE GROUP SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,5611,SERVICIOS,0.1,0,0.06,0.05,0.01,2022,25103649.530394003
901086439,GREEN COFFEE COMPANY S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7020,SERVICIOS,0.02,0.01,0.22,0.03,0.19,2022,12390714.682238001
901087745,CCLA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7020,SERVICIOS,0.06,0,0.02,0.01,0.01,2022,42415171.254237995
901087941,COMDATA ZF S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8220,SERVICIOS,0.04,-0.01,0.04,0.04,-0.01,2022,42415171.254237995
901088196,VIRUTEX ILKO COLOMBIA SAS,SUPERSOCIEDADES,Costa Pacífica,CAUCA,CALOTO-CAUCA,3290,MANUFACTURA,0.09,0,0.1,0.07,0.03,2022,25103649.530394
901088395,EXXONMOBIL SOUTH  AMERICA (PACIFIC COAST) LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7490,SERVICIOS,0.02,-0,0.03,0.01,0.01,2022,42415171.254237995
901089735,ALCOTRA COLOMBIA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4669,COMERCIO,0.05,0,0.04,0.04,0,2022,12390714.682238001
901090585,CONTACT POINT 360 SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8220,SERVICIOS,0.05,-0,0.02,0.01,0,2022,42415171.254237995
901092300,DISTRIBUIDORA DE AUTOS DEL CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4511,COMERCIO,0.04,0,0.01,0.01,0,2022,23391888.622931004
901092622,ACEITES Y GRASAS DE OCCIDENTE SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,4631,COMERCIO,0.05,0,0.01,0,0,2022,25103649.530394
901093078,JUAN CARLOS AVILA VELEZ SAS,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4663,COMERCIO,0.02,0,0,0,0,2022,25103649.530394
901093846,ECOOPSOS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,0.43,-0.04,0.09,0.18,-0.09,2022,42415171.254237995
901094640,LLECHECOL ZF SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,1040,MANUFACTURA,0.03,0,0.02,0.02,0,2022,42415171.254237995
901097082,DISTRIBUCIONES NUEVO HORIZONTE DEL CASANARE S.A.S.,SUPERSOCIEDADES,Otros,CASANARE,YOPAL-CASANARE,4632,COMERCIO,0.02,0,0,0,0,2022,3869748.225561001
901097194,COMERCIAL DE GRANOS INTERNACIONAL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4631,COMERCIO,0.04,0,0.01,0,0.01,2022,1985692.4276840002
901099878,CONSTRUEJE SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4752,COMERCIO,0.03,0,0.01,0,0,2022,3307741.356668
901101733,ALTA MED I.P.S. S.A.S.,SUPERSALUD,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,8610,SERVICIOS,0.02,0,0.01,0,0,2022,23391888.622931004
901101752,MARJAL SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4390,CONSTRUCCIÓN,0.02,0,0.02,0.01,0.01,2022,23391888.622931
901102514,OCEANIC PAINTS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2022,MANUFACTURA,0.06,0,0.02,0.01,0.01,2022,12390714.682238001
901103498,INVERSIONES SURTIORIENTE SAS,SUPERSOCIEDADES,Costa Atlántica,CORDOBA,CERETE-CORDOBA,4631,COMERCIO,0.18,0,0.05,0.04,0.01,2022,23391888.622931
901104394,CAVOSA OBRAS Y PROYECTOS S.A. SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.07,0.01,0.13,0.11,0.03,2022,42415171.254237995
901104500,AMERICA INFRASTRUCTURE PARTNERS S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.02,0.02,0.24,0.03,0.22,2022,42415171.254237995
901106240,ONCE CONSTRUCTORA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.02,-0,0.12,0.12,0.01,2022,42415171.254237995
901106368,APEX TRADING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7310,SERVICIOS,0.07,0.01,0.06,0.03,0.03,2022,42415171.254237995
901107672,HINODE COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,0.03,0,0.01,0,0,2022,42415171.254237995
901108023,EXPRESS LUCK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,GACHANCIPA-CUNDINAMARCA-CUNDINAMARCA,2640,MANUFACTURA,0.12,-0.05,0.08,0.19,-0.11,2022,42415171.254237995
901108114,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,SUPERSALUD,Costa Pacífica,CHOCO,QUIBDO-CHOCO,8610,SERVICIOS,0.03,0.01,0.05,0.03,0.02,2022,25103649.530394003
901108368,CLÍNICA DE ALTA COMPLEJIDAD SANTA BÁRBARA S.A.S,SUPERSALUD,Costa Pacífica,VALLE,PALMIRA-VALLE,8610,SERVICIOS,0.1,-0,0.1,0.08,0.02,2022,25103649.530394
901109174,FRUBANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4631,COMERCIO,0.25,-0.1,0.05,0.02,0.03,2022,42415171.254237995
901109418,INDUSTRIAS ALIMENTICIAS YARUMITO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,1040,MANUFACTURA,0.04,0,0.01,0.01,0,2022,25103649.530394003
901109423,AMARIS CONSULTING SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7020,SERVICIOS,0.03,0,0.01,0.01,0,2022,12390714.682238001
901110487,VINCE BUSINESS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6499,SERVICIOS,0.16,0.12,2,0.23,1.78,2022,42415171.254237995
901110703,GP CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4112,CONSTRUCCIÓN,0.02,0,0.02,0.01,0.01,2022,23391888.622931007
901110760,RICHARD MARIO MONTERO CORREA DON PALO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4663,COMERCIO,0.02,-0,0.01,0.01,0,2022,25103649.530394
901111348,CAMINOS IPS S.A.S,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8621,SERVICIOS,0.04,0,0.02,0.01,0.01,2022,23391888.622931004
901111609,NAPLES PRIME SAS CI,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4662,COMERCIO,0.36,0,0.03,0.01,0.02,2022,42415171.254237995
901111610,PRESTIGIO RM SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4731,COMERCIO,0.02,0,0,0,0,2022,25103649.530394003
901112025,PROYECTOS Y DESARROLLOS VIALES DEL PACIFICO S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.68,0.4,4.01,1.18,2.83,2022,42415171.254237995
901112319,PROYECTOS Y DESARROLLOS VIALES DEL MAR S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.03,0.01,0.33,0.02,0.31,2022,42415171.254237995
901112336,AGROPECUARIAS DON TATO SAS,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4664,COMERCIO,0.03,0,0.01,0,0,2022,25103649.530394003
901112849,FERREANDINA S.A.S ZOMAC,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,IPIALES-NARIÑO,4663,COMERCIO,0.03,0,0.01,0,0,2022,25103649.530394
901112884,PAYNEXT SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,7020,SERVICIOS,0.02,0,0.01,0.01,0,2022,23391888.622931
901113085,CREDIMOTOS DE COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4541,COMERCIO,0.06,0,0.02,0.01,0.01,2022,42415171.254237995
901113871,SOSEGA COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4669,COMERCIO,0.02,0,0.02,0.01,0.01,2022,12390714.682238001
901114379,DROGUERIA PREVENSUR SAS,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4773,COMERCIO,0.03,0,0.01,0,0,2022,25103649.530394003
901115366,VENTUS COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7112,SERVICIOS,0.12,0,0.1,0.09,0.01,2022,42415171.254237995
901115724,DISTRIBOLIVARIANA SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,4711,COMERCIO,0.06,0.01,0.01,0,0.01,2022,1985692.427684
901116796,INVERSORA LOS CORALES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7010,SERVICIOS,0.03,0.04,0.1,0.01,0.09,2022,12390714.682238001
901117560,EPIROC COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,0.05,0,0.04,0.01,0.03,2022,42415171.254237995
901118174,C. LAW CONSULTING SAS.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,4290,CONSTRUCCIÓN,0.04,0.04,0.43,0,0.42,2022,42415171.254237995
901118257,COCOROLLO EL LIMONAR S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GIRARDOTA -ANTIOQUIA,1084,MANUFACTURA,0.03,0,0.01,0.01,0,2022,12390714.682238001
901118824,ADEMINCOLSA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7112,SERVICIOS,0.02,0,0.02,0.02,0.01,2022,42415171.254237995
901120539,STANLEY BLACK & DECKER COLOMBIA SERVICES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8299,SERVICIOS,0.06,0.01,0.04,0.01,0.03,2022,12390714.682238001
901121179,CANPACK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,2599,MANUFACTURA,0.86,0.06,1.13,0.91,0.21,2022,42415171.254237995
901122249,FEYGO S.A.S.,SUPERSOCIEDADES,Costa Atlántica,SUCRE,SINCELEJO-SUCRE,4773,COMERCIO,0.02,0,0.01,0.01,0,2022,23391888.622931004
901122402,SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZONA FRANCA EMPRESARIAL S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8211,SERVICIOS,0.35,0.02,0.29,0.15,0.14,2022,42415171.254237995
901122707,HACIENDA SAN BARTOLO S.A.S. ZOMAC,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,122,AGROPECUARIO,0.02,0,0.02,0,0.02,2022,12390714.682238001
901123428,IGT COLOMBIA SOLUTIONS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,0.04,0.01,0.13,0.13,0,2022,42415171.254237995
901123549,COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MADRID-CUNDINAMARCA,1921,MANUFACTURA,0.3,0.01,0.04,0.02,0.01,2022,42415171.254237995
901123561,CONFITERIA EL PUMA DISTRIBUCIONES SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4631,COMERCIO,0.02,0,0.01,0,0,2022,1985692.4276840002
